Age_Group	Interacts_with	Group
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Steroid
Organophosphorus_Compound	Interacts_with	Inorganic_Chemical
Organophosphorus_Compound	Interacts_with	Eicosanoid
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Element_Ion_or_Isotope
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Inorganic_Chemical
Organophosphorus_Compound	Interacts_with	Eicosanoid
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Element_Ion_or_Isotope
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Hormone
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Vitamin
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Enzyme
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Biologically_Active_Substance
Pharmacologic_Substance	Interacts_with	Biomedical_or_Dental_Material
Pharmacologic_Substance	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Hormone
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Vitamin
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Enzyme
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Hormone
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Vitamin
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Enzyme
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Biologically_Active_Substance
Pharmacologic_Substance	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Vitamin
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Vitamin
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Enzyme
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Hormone
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Vitamin
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Enzyme
Pharmacologic_Substance	Interacts_with	Receptor
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Hazardous_or_Poisonous_Substance
Pharmacologic_Substance	Interacts_with	Chemical
Pharmacologic_Substance	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Pharmacologic_Substance	Interacts_with	Immunologic_Factor
Pharmacologic_Substance	Interacts_with	Receptor
Plant	Interacts_with	Rickettsia_or_Chlamydia
Plant	Interacts_with	Invertebrate
Plant	Interacts_with	Virus
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Animal
Plant	Interacts_with	Fish
Plant	Interacts_with	Fungus
Plant	Interacts_with	Bacterium
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Fish
Plant	Interacts_with	Invertebrate
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Fish
Plant	Interacts_with	Organism
Plant	Interacts_with	Invertebrate
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Animal
Plant	Interacts_with	Fish
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Organism
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Fish
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Organism
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Rickettsia_or_Chlamydia
Plant	Interacts_with	Invertebrate
Plant	Interacts_with	Virus
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Animal
Plant	Interacts_with	Fish
Plant	Interacts_with	Bacterium
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Organism
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Fish
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Organism
Plant	Interacts_with	Human
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Organism
Plant	Interacts_with	Human
Plant	Interacts_with	Mammal
Plant	Interacts_with	Invertebrate
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Animal
Plant	Interacts_with	Fish
Plant	Interacts_with	Bacterium
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Fish
Plant	Interacts_with	Rickettsia_or_Chlamydia
Plant	Interacts_with	Invertebrate
Plant	Interacts_with	Archaeon
Plant	Interacts_with	Bird
Plant	Interacts_with	Organism
Plant	Interacts_with	Amphibian
Plant	Interacts_with	Human
Plant	Interacts_with	Reptile
Plant	Interacts_with	Mammal
Plant	Interacts_with	Vertebrate
Plant	Interacts_with	Animal
Plant	Interacts_with	Fish
Plant	Interacts_with	Bacterium
Population_Group	Interacts_with	Patient_or_Disabled_Group
Population_Group	Interacts_with	Group
Population_Group	Interacts_with	Patient_or_Disabled_Group
Population_Group	Interacts_with	Group
Population_Group	Interacts_with	Age_Group
Population_Group	Interacts_with	Group
Professional_or_Occupational_Group	Interacts_with	Patient_or_Disabled_Group
Professional_or_Occupational_Group	Interacts_with	Group
Professional_or_Occupational_Group	Interacts_with	Patient_or_Disabled_Group
Professional_or_Occupational_Group	Interacts_with	Group
Professional_or_Occupational_Group	Interacts_with	Age_Group
Professional_or_Occupational_Group	Interacts_with	Group
Professional_or_Occupational_Group	Interacts_with	Patient_or_Disabled_Group
Professional_or_Occupational_Group	Interacts_with	Group
Professional_or_Occupational_Group	Interacts_with	Family_Group
Professional_or_Occupational_Group	Interacts_with	Age_Group
Receptor	Interacts_with	Chemical
Receptor	Interacts_with	Hazardous_or_Poisonous_Substance
Receptor	Interacts_with	Chemical
Reptile	Interacts_with	Organism
Reptile	Interacts_with	Archaeon
Reptile	Interacts_with	Organism
Reptile	Interacts_with	Archaeon
Reptile	Interacts_with	Organism
Reptile	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Bird
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Fish
Rickettsia_or_Chlamydia	Interacts_with	Invertebrate
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Bird
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Amphibian
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Vertebrate
Rickettsia_or_Chlamydia	Interacts_with	Fish
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Invertebrate
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Bird
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Amphibian
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Vertebrate
Rickettsia_or_Chlamydia	Interacts_with	Animal
Rickettsia_or_Chlamydia	Interacts_with	Fish
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Fish
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Bird
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Amphibian
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Vertebrate
Rickettsia_or_Chlamydia	Interacts_with	Fish
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Archaeon
Rickettsia_or_Chlamydia	Interacts_with	Bird
Rickettsia_or_Chlamydia	Interacts_with	Organism
Rickettsia_or_Chlamydia	Interacts_with	Amphibian
Rickettsia_or_Chlamydia	Interacts_with	Human
Rickettsia_or_Chlamydia	Interacts_with	Reptile
Rickettsia_or_Chlamydia	Interacts_with	Mammal
Rickettsia_or_Chlamydia	Interacts_with	Fish
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Biomedical_or_Dental_Material
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Biomedical_or_Dental_Material
Steroid	Interacts_with	Antibiotic
Steroid	Interacts_with	Pharmacologic_Substance
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Chemical_Viewed_Functionally
Steroid	Interacts_with	Inorganic_Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Element_Ion_or_Isotope
Steroid	Interacts_with	Biomedical_or_Dental_Material
Steroid	Interacts_with	Antibiotic
Steroid	Interacts_with	Pharmacologic_Substance
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Chemical_Viewed_Functionally
Steroid	Interacts_with	Inorganic_Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Biomedical_or_Dental_Material
Steroid	Interacts_with	Antibiotic
Steroid	Interacts_with	Pharmacologic_Substance
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Chemical_Viewed_Functionally
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Biomedical_or_Dental_Material
Steroid	Interacts_with	Antibiotic
Steroid	Interacts_with	Pharmacologic_Substance
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Hormone
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Vitamin
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Enzyme
Steroid	Interacts_with	Receptor
Steroid	Interacts_with	Biologically_Active_Substance
Steroid	Interacts_with	Biomedical_or_Dental_Material
Steroid	Interacts_with	Antibiotic
Steroid	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Hazardous_or_Poisonous_Substance
Steroid	Interacts_with	Chemical
Steroid	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Steroid	Interacts_with	Immunologic_Factor
Steroid	Interacts_with	Receptor
Vertebrate	Interacts_with	Archaeon
Vertebrate	Interacts_with	Bird
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Human
Vertebrate	Interacts_with	Reptile
Vertebrate	Interacts_with	Mammal
Vertebrate	Interacts_with	Fish
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Archaeon
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Human
Vertebrate	Interacts_with	Reptile
Vertebrate	Interacts_with	Mammal
Vertebrate	Interacts_with	Fish
Vertebrate	Interacts_with	Archaeon
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Human
Vertebrate	Interacts_with	Reptile
Vertebrate	Interacts_with	Mammal
Vertebrate	Interacts_with	Archaeon
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Archaeon
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Human
Vertebrate	Interacts_with	Archaeon
Vertebrate	Interacts_with	Organism
Vertebrate	Interacts_with	Human
Vertebrate	Interacts_with	Mammal
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Bird
Virus	Interacts_with	Organism
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Fish
Virus	Interacts_with	Invertebrate
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Bird
Virus	Interacts_with	Organism
Virus	Interacts_with	Amphibian
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Vertebrate
Virus	Interacts_with	Fish
Virus	Interacts_with	Organism
Virus	Interacts_with	Invertebrate
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Bird
Virus	Interacts_with	Organism
Virus	Interacts_with	Amphibian
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Vertebrate
Virus	Interacts_with	Animal
Virus	Interacts_with	Fish
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Organism
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Fish
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Organism
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Organism
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Bird
Virus	Interacts_with	Organism
Virus	Interacts_with	Amphibian
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Vertebrate
Virus	Interacts_with	Fish
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Organism
Virus	Interacts_with	Human
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Organism
Virus	Interacts_with	Human
Virus	Interacts_with	Mammal
Virus	Interacts_with	Invertebrate
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Bird
Virus	Interacts_with	Organism
Virus	Interacts_with	Amphibian
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Vertebrate
Virus	Interacts_with	Animal
Virus	Interacts_with	Fish
Virus	Interacts_with	Bacterium
Virus	Interacts_with	Archaeon
Virus	Interacts_with	Bird
Virus	Interacts_with	Organism
Virus	Interacts_with	Amphibian
Virus	Interacts_with	Human
Virus	Interacts_with	Reptile
Virus	Interacts_with	Mammal
Virus	Interacts_with	Fish
Vitamin	Interacts_with	Chemical
